year,lat,lon,fleet,fishing_hours
2019,35,-10,PRT,1473.9562
2019,35,-5,CPV,0
2019,35,-5,ESP,13817.0922
2019,35,0,CPV,0
2019,35,0,ESP,15968.9729
2019,35,0,ITA,1405.1666
2019,35,0,MLT,805.2911
2019,35,5,ITA,957.5514
2019,35,5,MLT,87.195
2019,35,10,CPV,20.2259
2019,35,10,ITA,381.0607
2019,35,10,MLT,4221.9618
2019,35,15,CPV,2.4955
2019,35,15,ITA,2618.6714
2019,35,15,MLT,1035.3508
2019,35,20,CPV,0.1
2019,35,20,CYP,519.2728
2019,35,20,GRC,649.9224
2019,35,20,ITA,294.0465
2019,35,20,MLT,283.9571
2019,35,25,CYP,153.5649
2019,35,25,GRC,2533.5357
2019,35,30,CYP,454.9597
2019,35,30,GRC,578.7292
2019,35,115,"NA",0
2019,35,120,CHN,713.3024
2019,35,120,"NA",0
2019,35,120,TWN,0
2019,35,120,VUT,0
2019,35,125,CHN,74.2387
2019,35,125,JPN,0
2019,35,125,KOR,36.3156
2019,35,125,TWN,0.5586
2019,35,125,VUT,0.5813
2019,35,130,CHN,127.9908
2019,35,130,JPN,49.5317
2019,35,130,KOR,1043.7369
2019,35,135,JPN,328.5426
2019,35,135,KOR,0.2502
2019,35,135,TWN,0
2019,35,135,VUT,0
2019,35,140,CHN,0
2019,35,140,JPN,21537.0041
2019,35,140,"NA",0
2019,35,140,TWN,0
2019,35,145,CHN,147.01
2019,35,145,JPN,7686.1972
2019,35,145,"NA",7.1109
2019,35,145,TWN,11870.5434
2019,35,150,CHN,1240.1726
2019,35,150,JPN,39318.0468
2019,35,150,"NA",662.2503
2019,35,150,TWN,6273.9875
2019,35,155,CHN,772.822
2019,35,155,JPN,33634.9576
2019,35,155,"NA",88.0459
2019,35,155,TWN,9610.235
2019,35,160,CHN,141.5709
2019,35,160,JPN,7756.285
2019,35,160,"NA",160.354
2019,35,160,TWN,8935.3718
2019,35,165,CHN,215.3199
2019,35,165,JPN,6699.5133
2019,35,165,"NA",679.657
2019,35,165,TWN,4706.8394
2019,35,170,CHN,469.3331
2019,35,170,JPN,432.0188
2019,35,170,"NA",558.4601
2019,35,170,TWN,5255.8063
2019,35,175,CHN,2675.9514
2019,35,175,JPN,15.4185
2019,35,175,"NA",645.4837
2019,35,175,TWN,11703.077
2019,35,175,VUT,1.5356
2019,40,-180,CHN,150.1429
2019,40,-180,JPN,0
2019,40,-180,TWN,2125.0714
2019,40,-175,CHN,10.6953
2019,40,-175,JPN,0
2019,40,-175,TWN,992.6571
2019,40,-170,CHN,0
2019,40,-170,JPN,0
2019,40,-170,TWN,84.2731
2019,40,-165,JPN,0
2019,40,-160,JPN,0
2019,40,-155,JPN,0
2019,40,-155,TWN,96.9516
2019,40,-150,TWN,1123.0972
2019,40,-145,TWN,170.3155
2019,40,-130,USA,305.3466
2019,40,-125,USA,3.0163
2019,40,-75,CAN,0
2019,40,-75,TCA,45.5358
2019,40,-75,USA,80.4103
2019,40,-70,CAN,998.8942
2019,40,-70,TCA,137.6851
2019,40,-70,USA,1258.6958
2019,40,-65,CAN,7091.7067
2019,40,-65,MLT,19.4593
2019,40,-65,"NA",0
2019,40,-65,USA,0
2019,40,-60,CAN,4712.8673
2019,40,-60,ESP,204.4047
2019,40,-60,"NA",0
2019,40,-60,USA,0
2019,40,-55,CAN,1666.2922
2019,40,-55,ESP,1917.9385
2019,40,-55,JPN,3250.3287
2019,40,-55,"NA",0
2019,40,-55,PRT,36.9173
2019,40,-55,USA,119.0463
2019,40,-50,CAN,775.639
2019,40,-50,ESP,4237.2174
2019,40,-50,JPN,55.4092
2019,40,-50,PRT,1676.3369
2019,40,-50,USA,430.2449
2019,40,-45,ESP,5099.4151
2019,40,-45,JPN,15.9869
2019,40,-45,PRT,520.67
2019,40,-40,ESP,2370.4412
2019,40,-40,JPN,0
2019,40,-40,PRT,589.104
2019,40,-35,ESP,833.8672
2019,40,-35,JPN,0
2019,40,-35,PRT,343.9268
2019,40,-30,ESP,1114.5902
2019,40,-30,JPN,0
2019,40,-30,PRT,2668.2972
2019,40,-25,CHN,0
2019,40,-25,ESP,2800.4269
2019,40,-25,JPN,0
2019,40,-25,KOR,0
2019,40,-25,PRT,5020.8786
2019,40,-20,ESP,1762.5795
2019,40,-20,JPN,10.0749
2019,40,-20,PRT,4523.4215
2019,40,-15,ESP,612.7595
2019,40,-15,JPN,0
2019,40,-15,PRT,2351.7015
2019,40,-10,ESP,1413.4799
2019,40,-10,PRT,1176.6126
2019,40,-5,ESP,3050.1549
2019,40,-5,PRT,216.8355
2019,40,0,ESP,2439.1623
2019,40,0,MLT,700.119
2019,40,5,ITA,500.375
2019,40,10,ITA,468.7814
2019,40,15,ITA,9895.4135
2019,40,20,GRC,36.7439
2019,40,25,GRC,69.7126
2019,40,130,KOR,7.3426
2019,40,135,JPN,38.5917
2019,40,135,KOR,0
2019,40,140,JPN,2876.9956
2019,40,145,CHN,79.3554
2019,40,145,JPN,812.7637
2019,40,145,"NA",11.2618
2019,40,145,TWN,525.4594
2019,40,150,CHN,109.5391
2019,40,150,JPN,5833.2392
2019,40,150,"NA",43.0858
2019,40,150,TWN,1345.1263
2019,40,155,CHN,716.9631
2019,40,155,JPN,3611.7756
2019,40,155,"NA",80.6775
2019,40,155,TWN,3992.278
2019,40,160,CHN,468.5859
2019,40,160,JPN,368.0027
2019,40,160,"NA",103.0305
2019,40,160,TWN,4076.4056
2019,40,165,CHN,0
2019,40,165,JPN,344.3766
2019,40,165,"NA",352.5929
2019,40,165,TWN,2055.4336
2019,40,170,CHN,1.3289
2019,40,170,JPN,0
2019,40,170,"NA",1.6249
2019,40,170,TWN,773.8712
2019,40,175,CHN,724.1393
2019,40,175,JPN,0
2019,40,175,"NA",19.7341
2019,40,175,TWN,3453.9748
2019,45,-130,USA,0
2019,45,-125,USA,13.7169
2019,45,-70,CAN,0
2019,45,-65,CAN,75.2881
2019,45,-60,CAN,1069.1007
2019,45,-60,USA,0
2019,45,-55,CAN,551.4651
2019,45,-55,JPN,8.561
2019,45,-55,USA,0
2019,45,-50,CAN,187.5523
2019,45,-50,JPN,19.8358
2019,45,-50,USA,15.8346
2019,45,-45,ESP,874.3247
2019,45,-45,JPN,0
2019,45,-45,PRT,14.0817
2019,45,-40,ESP,58.8245
2019,45,-40,JPN,0
2019,45,-40,PRT,37.0391
2019,45,-35,CHN,0
2019,45,-35,ESP,1.1283
2019,45,-35,JPN,0.6165
2019,45,-30,CHN,0
2019,45,-30,ESP,50.216
2019,45,-30,JPN,0
2019,45,-25,CHN,0
2019,45,-25,ESP,79.6111
2019,45,-25,JPN,29.514
2019,45,-25,KOR,0
2019,45,-25,PRT,262.9023
2019,45,-20,ESP,116.5967
2019,45,-20,JPN,234.2189
2019,45,-20,PRT,782.2348
2019,45,-15,ESP,1209.2384
2019,45,-15,JPN,0
2019,45,-15,PRT,215.7179
2019,45,-10,ESP,4675.3385
2019,45,-10,PRT,30.4876
2019,45,-5,ESP,2932.196
2019,45,-5,NCL,0
2019,45,-5,PRT,8.4391
2019,45,135,JPN,26.2717
2019,45,140,JPN,12.3083
2019,50,-60,CAN,0
2019,50,-55,CAN,984.8006
2019,50,-50,CAN,48.5185
2019,50,-50,JPN,35.6457
2019,50,-35,CHN,0
2019,50,-35,JPN,40.9249
2019,50,-30,CHN,0
2019,50,-30,JPN,9.7804
2019,50,-25,JPN,63.4204
2019,50,-25,KOR,4.7092
2019,50,-20,JPN,138.0347
2019,50,-15,ESP,189.278
2019,50,-15,JPN,0
2019,50,-10,ESP,144.7785
2019,50,-10,JPN,0
2019,50,-10,PRT,176.4263
2019,55,-65,CAN,0
2019,55,-60,CAN,0
2019,55,-35,JPN,0
2019,55,-30,CHN,23.9551
2019,55,-30,JPN,661.8135
2019,55,-30,KOR,5.3672
2019,55,-25,JPN,3540.0421
2019,55,-25,KOR,1641.0321
2019,55,-20,JPN,10586.7905
2019,55,-20,KOR,147.3903
2019,55,-15,JPN,371.2085
2019,55,-10,JPN,0
2019,60,-65,CAN,664.0174
2019,60,-60,CAN,0
2019,60,-25,JPN,2.1538
2019,60,-20,JPN,205.2295
2019,60,-15,JPN,130.1515
