"lat","lon","year","hooks","fleet","res","reslat","reslon","pixels","hooks2"
10,-50,2019,26900,"028PA05","5*5",1,1,1,26900
10,-55,2019,46800,"028PA05","5*5",1,1,1,46800
10,-55,2019,10200,"028PA05","5*5",1,1,1,10200
10,-55,2019,27200,"028PA05","5*5",1,1,1,27200
10,-55,2019,21400,"028PA05","5*5",1,1,1,21400
10,-55,2019,13200,"028PA05","5*5",1,1,1,13200
10,-60,2019,13400,"028PA05","5*5",1,1,1,13400
10,-55,2019,10800,"028PA05","5*5",1,1,1,10800
10,-55,2019,10000,"028PA05","5*5",1,1,1,10000
10,-55,2019,15000,"028PA05","5*5",1,1,1,15000
10,-60,2019,5000,"028PA05","5*5",1,1,1,5000
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-45,2019,5600,"028PA05","5*5",1,1,1,5600
0,-45,2019,10000,"028PA05","5*5",1,1,1,10000
0,-50,2019,64600,"028PA05","5*5",1,1,1,64600
0,-50,2019,8100,"028PA05","5*5",1,1,1,8100
0,-45,2019,21600,"028PA05","5*5",1,1,1,21600
0,-45,2019,10800,"028PA05","5*5",1,1,1,10800
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-45,2019,16200,"028PA05","5*5",1,1,1,16200
0,-50,2019,28100,"028PA05","5*5",1,1,1,28100
0,-50,2019,21200,"028PA05","5*5",1,1,1,21200
0,-50,2019,7500,"028PA05","5*5",1,1,1,7500
5,-45,2019,88200,"028PA05","5*5",1,1,1,88200
5,-45,2019,50600,"028PA05","5*5",1,1,1,50600
5,-45,2019,5400,"028PA05","5*5",1,1,1,5400
5,-45,2019,17500,"028PA05","5*5",1,1,1,17500
5,-50,2019,8100,"028PA05","5*5",1,1,1,8100
5,-50,2019,20700,"028PA05","5*5",1,1,1,20700
5,-50,2019,15000,"028PA05","5*5",1,1,1,15000
5,-45,2019,22900,"028PA05","5*5",1,1,1,22900
5,-45,2019,7200,"028PA05","5*5",1,1,1,7200
5,-45,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,12100,"028PA05","5*5",1,1,1,12100
5,-50,2019,25300,"028PA05","5*5",1,1,1,25300
5,-50,2019,42200,"028PA05","5*5",1,1,1,42200
5,-50,2019,31200,"028PA05","5*5",1,1,1,31200
5,-50,2019,47600,"028PA05","5*5",1,1,1,47600
5,-55,2019,4800,"028PA05","5*5",1,1,1,4800
5,-60,2019,2400,"028PA05","5*5",1,1,1,2400
5,-45,2019,5300,"028PA05","5*5",1,1,1,5300
5,-45,2019,2800,"028PA05","5*5",1,1,1,2800
5,-45,2019,7700,"028PA05","5*5",1,1,1,7700
5,-45,2019,11900,"028PA05","5*5",1,1,1,11900
5,-50,2019,2100,"028PA05","5*5",1,1,1,2100
5,-50,2019,28600,"028PA05","5*5",1,1,1,28600
5,-50,2019,34100,"028PA05","5*5",1,1,1,34100
5,-50,2019,79400,"028PA05","5*5",1,1,1,79400
5,-50,2019,37500,"028PA05","5*5",1,1,1,37500
5,-55,2019,5400,"028PA05","5*5",1,1,1,5400
5,-55,2019,2800,"028PA05","5*5",1,1,1,2800
5,-55,2019,7800,"028PA05","5*5",1,1,1,7800
5,-45,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,5600,"028PA05","5*5",1,1,1,5600
5,-45,2019,2800,"028PA05","5*5",1,1,1,2800
5,-45,2019,5600,"028PA05","5*5",1,1,1,5600
5,-45,2019,2800,"028PA05","5*5",1,1,1,2800
5,-50,2019,5600,"028PA05","5*5",1,1,1,5600
5,-50,2019,28700,"028PA05","5*5",1,1,1,28700
5,-50,2019,58900,"028PA05","5*5",1,1,1,58900
5,-50,2019,69200,"028PA05","5*5",1,1,1,69200
5,-55,2019,52800,"028PA05","5*5",1,1,1,52800
5,-55,2019,30000,"028PA05","5*5",1,1,1,30000
5,-55,2019,18900,"028PA05","5*5",1,1,1,18900
5,-55,2019,46400,"028PA05","5*5",1,1,1,46400
5,-55,2019,38000,"028PA05","5*5",1,1,1,38000
5,-60,2019,96100,"028PA05","5*5",1,1,1,96100
5,-45,2019,2800,"028PA05","5*5",1,1,1,2800
5,-50,2019,34100,"028PA05","5*5",1,1,1,34100
5,-50,2019,28800,"028PA05","5*5",1,1,1,28800
5,-50,2019,18200,"028PA05","5*5",1,1,1,18200
5,-55,2019,29000,"028PA05","5*5",1,1,1,29000
5,-55,2019,21100,"028PA05","5*5",1,1,1,21100
5,-55,2019,101500,"028PA05","5*5",1,1,1,101500
5,-55,2019,102300,"028PA05","5*5",1,1,1,102300
5,-55,2019,34700,"028PA05","5*5",1,1,1,34700
5,-60,2019,34300,"028PA05","5*5",1,1,1,34300
10,-50,2019,2300,"028PA05","5*5",1,1,1,2300
10,-50,2019,8200,"028PA05","5*5",1,1,1,8200
10,-50,2019,18800,"028PA05","5*5",1,1,1,18800
10,-50,2019,5200,"028PA05","5*5",1,1,1,5200
10,-55,2019,12700,"028PA05","5*5",1,1,1,12700
10,-55,2019,13000,"028PA05","5*5",1,1,1,13000
10,-55,2019,15300,"028PA05","5*5",1,1,1,15300
10,-55,2019,18100,"028PA05","5*5",1,1,1,18100
10,-55,2019,46000,"028PA05","5*5",1,1,1,46000
10,-60,2019,11700,"028PA05","5*5",1,1,1,11700
10,-50,2019,2900,"028PA05","5*5",1,1,1,2900
10,-50,2019,2900,"028PA05","5*5",1,1,1,2900
10,-55,2019,4900,"028PA05","5*5",1,1,1,4900
10,-55,2019,18400,"028PA05","5*5",1,1,1,18400
10,-55,2019,14300,"028PA05","5*5",1,1,1,14300
10,-55,2019,14300,"028PA05","5*5",1,1,1,14300
10,-55,2019,25800,"028PA05","5*5",1,1,1,25800
10,-60,2019,31900,"028PA05","5*5",1,1,1,31900
10,-55,2019,5800,"028PA05","5*5",1,1,1,5800
10,-55,2019,2900,"028PA05","5*5",1,1,1,2900
10,-60,2019,2800,"028PA05","5*5",1,1,1,2800
0,-40,2019,5300,"028PA05","5*5",1,1,1,5300
0,-45,2019,10900,"028PA05","5*5",1,1,1,10900
0,-45,2019,5600,"028PA05","5*5",1,1,1,5600
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-40,2019,22400,"028PA05","5*5",1,1,1,22400
0,-45,2019,16200,"028PA05","5*5",1,1,1,16200
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-45,2019,8400,"028PA05","5*5",1,1,1,8400
0,-45,2019,16800,"028PA05","5*5",1,1,1,16800
0,-50,2019,2800,"028PA05","5*5",1,1,1,2800
0,-40,2019,2500,"028PA05","5*5",1,1,1,2500
0,-40,2019,16800,"028PA05","5*5",1,1,1,16800
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-45,2019,13700,"028PA05","5*5",1,1,1,13700
0,-50,2019,8100,"028PA05","5*5",1,1,1,8100
5,-40,2019,7200,"028PA05","5*5",1,1,1,7200
5,-40,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,12800,"028PA05","5*5",1,1,1,12800
5,-45,2019,17500,"028PA05","5*5",1,1,1,17500
5,-45,2019,14900,"028PA05","5*5",1,1,1,14900
5,-45,2019,13400,"028PA05","5*5",1,1,1,13400
5,-45,2019,5600,"028PA05","5*5",1,1,1,5600
5,-50,2019,2500,"028PA05","5*5",1,1,1,2500
5,-50,2019,2800,"028PA05","5*5",1,1,1,2800
5,-50,2019,2500,"028PA05","5*5",1,1,1,2500
5,-40,2019,2800,"028PA05","5*5",1,1,1,2800
5,-40,2019,8400,"028PA05","5*5",1,1,1,8400
5,-45,2019,2200,"028PA05","5*5",1,1,1,2200
5,-45,2019,2800,"028PA05","5*5",1,1,1,2800
5,-45,2019,15600,"028PA05","5*5",1,1,1,15600
5,-45,2019,7800,"028PA05","5*5",1,1,1,7800
5,-50,2019,10600,"028PA05","5*5",1,1,1,10600
5,-50,2019,7900,"028PA05","5*5",1,1,1,7900
5,-50,2019,20000,"028PA05","5*5",1,1,1,20000
5,-60,2019,2900,"028PA05","5*5",1,1,1,2900
5,-45,2019,4700,"028PA05","5*5",1,1,1,4700
5,-45,2019,9400,"028PA05","5*5",1,1,1,9400
5,-50,2019,7900,"028PA05","5*5",1,1,1,7900
5,-50,2019,10300,"028PA05","5*5",1,1,1,10300
5,-50,2019,43000,"028PA05","5*5",1,1,1,43000
5,-50,2019,26200,"028PA05","5*5",1,1,1,26200
5,-55,2019,8000,"028PA05","5*5",1,1,1,8000
5,-55,2019,50300,"028PA05","5*5",1,1,1,50300
5,-60,2019,84400,"028PA05","5*5",1,1,1,84400
5,-60,2019,5600,"028PA05","5*5",1,1,1,5600
5,-45,2019,5000,"028PA05","5*5",1,1,1,5000
5,-45,2019,7600,"028PA05","5*5",1,1,1,7600
5,-50,2019,5000,"028PA05","5*5",1,1,1,5000
5,-50,2019,29700,"028PA05","5*5",1,1,1,29700
5,-50,2019,63100,"028PA05","5*5",1,1,1,63100
5,-50,2019,85400,"028PA05","5*5",1,1,1,85400
5,-50,2019,78700,"028PA05","5*5",1,1,1,78700
5,-55,2019,47500,"028PA05","5*5",1,1,1,47500
5,-55,2019,51600,"028PA05","5*5",1,1,1,51600
5,-55,2019,16500,"028PA05","5*5",1,1,1,16500
5,-55,2019,59900,"028PA05","5*5",1,1,1,59900
5,-55,2019,93700,"028PA05","5*5",1,1,1,93700
5,-60,2019,77300,"028PA05","5*5",1,1,1,77300
5,-60,2019,2800,"028PA05","5*5",1,1,1,2800
5,-50,2019,2600,"028PA05","5*5",1,1,1,2600
5,-50,2019,7800,"028PA05","5*5",1,1,1,7800
5,-50,2019,16100,"028PA05","5*5",1,1,1,16100
5,-55,2019,15600,"028PA05","5*5",1,1,1,15600
5,-55,2019,32300,"028PA05","5*5",1,1,1,32300
5,-55,2019,134100,"028PA05","5*5",1,1,1,134100
5,-55,2019,90300,"028PA05","5*5",1,1,1,90300
5,-55,2019,80300,"028PA05","5*5",1,1,1,80300
5,-60,2019,34000,"028PA05","5*5",1,1,1,34000
10,-50,2019,2600,"028PA05","5*5",1,1,1,2600
10,-50,2019,2400,"028PA05","5*5",1,1,1,2400
10,-55,2019,2400,"028PA05","5*5",1,1,1,2400
10,-55,2019,9900,"028PA05","5*5",1,1,1,9900
10,-55,2019,21800,"028PA05","5*5",1,1,1,21800
10,-55,2019,26500,"028PA05","5*5",1,1,1,26500
10,-55,2019,15900,"028PA05","5*5",1,1,1,15900
10,-60,2019,29100,"028PA05","5*5",1,1,1,29100
10,-55,2019,5000,"028PA05","5*5",1,1,1,5000
10,-55,2019,2500,"028PA05","5*5",1,1,1,2500
10,-55,2019,10200,"028PA05","5*5",1,1,1,10200
10,-55,2019,8100,"028PA05","5*5",1,1,1,8100
10,-55,2019,26500,"028PA05","5*5",1,1,1,26500
10,-60,2019,21500,"028PA05","5*5",1,1,1,21500
10,-55,2019,2500,"028PA05","5*5",1,1,1,2500
10,-55,2019,5300,"028PA05","5*5",1,1,1,5300
10,-60,2019,2600,"028PA05","5*5",1,1,1,2600
0,-40,2019,2500,"028PA05","5*5",1,1,1,2500
0,-40,2019,11000,"028PA05","5*5",1,1,1,11000
0,-40,2019,5400,"028PA05","5*5",1,1,1,5400
0,-40,2019,2500,"028PA05","5*5",1,1,1,2500
0,-40,2019,19700,"028PA05","5*5",1,1,1,19700
0,-40,2019,65100,"028PA05","5*5",1,1,1,65100
0,-40,2019,18000,"028PA05","5*5",1,1,1,18000
0,-45,2019,59900,"028PA05","5*5",1,1,1,59900
0,-45,2019,8400,"028PA05","5*5",1,1,1,8400
0,-45,2019,2800,"028PA05","5*5",1,1,1,2800
0,-40,2019,4000,"028PA05","5*5",1,1,1,4000
0,-40,2019,34400,"028PA05","5*5",1,1,1,34400
0,-40,2019,24100,"028PA05","5*5",1,1,1,24100
0,-45,2019,78700,"028PA05","5*5",1,1,1,78700
0,-45,2019,34500,"028PA05","5*5",1,1,1,34500
0,-45,2019,2500,"028PA05","5*5",1,1,1,2500
0,-45,2019,2500,"028PA05","5*5",1,1,1,2500
0,-45,2019,2500,"028PA05","5*5",1,1,1,2500
0,-40,2019,10000,"028PA05","5*5",1,1,1,10000
0,-45,2019,8500,"028PA05","5*5",1,1,1,8500
0,-45,2019,21200,"028PA05","5*5",1,1,1,21200
0,-45,2019,10900,"028PA05","5*5",1,1,1,10900
0,-50,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,5000,"028PA05","5*5",1,1,1,5000
5,-45,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,13300,"028PA05","5*5",1,1,1,13300
5,-45,2019,5200,"028PA05","5*5",1,1,1,5200
5,-50,2019,2500,"028PA05","5*5",1,1,1,2500
5,-50,2019,15400,"028PA05","5*5",1,1,1,15400
5,-50,2019,9600,"028PA05","5*5",1,1,1,9600
5,-45,2019,5500,"028PA05","5*5",1,1,1,5500
5,-45,2019,7600,"028PA05","5*5",1,1,1,7600
5,-45,2019,16000,"028PA05","5*5",1,1,1,16000
5,-50,2019,13100,"028PA05","5*5",1,1,1,13100
5,-50,2019,5100,"028PA05","5*5",1,1,1,5100
5,-50,2019,24200,"028PA05","5*5",1,1,1,24200
5,-50,2019,8000,"028PA05","5*5",1,1,1,8000
5,-55,2019,15200,"028PA05","5*5",1,1,1,15200
5,-45,2019,2900,"028PA05","5*5",1,1,1,2900
5,-50,2019,25900,"028PA05","5*5",1,1,1,25900
5,-50,2019,36700,"028PA05","5*5",1,1,1,36700
5,-50,2019,28600,"028PA05","5*5",1,1,1,28600
5,-50,2019,39200,"028PA05","5*5",1,1,1,39200
5,-50,2019,46400,"028PA05","5*5",1,1,1,46400
5,-55,2019,2800,"028PA05","5*5",1,1,1,2800
5,-55,2019,12000,"028PA05","5*5",1,1,1,12000
5,-55,2019,17600,"028PA05","5*5",1,1,1,17600
5,-60,2019,15500,"028PA05","5*5",1,1,1,15500
5,-45,2019,2900,"028PA05","5*5",1,1,1,2900
5,-50,2019,23300,"028PA05","5*5",1,1,1,23300
5,-50,2019,58000,"028PA05","5*5",1,1,1,58000
5,-50,2019,83900,"028PA05","5*5",1,1,1,83900
5,-50,2019,89400,"028PA05","5*5",1,1,1,89400
5,-55,2019,72200,"028PA05","5*5",1,1,1,72200
5,-55,2019,49200,"028PA05","5*5",1,1,1,49200
5,-55,2019,39100,"028PA05","5*5",1,1,1,39100
5,-55,2019,62200,"028PA05","5*5",1,1,1,62200
5,-55,2019,15800,"028PA05","5*5",1,1,1,15800
5,-60,2019,9500,"028PA05","5*5",1,1,1,9500
5,-50,2019,20900,"028PA05","5*5",1,1,1,20900
5,-50,2019,27100,"028PA05","5*5",1,1,1,27100
5,-50,2019,51400,"028PA05","5*5",1,1,1,51400
5,-50,2019,39700,"028PA05","5*5",1,1,1,39700
5,-50,2019,95000,"028PA05","5*5",1,1,1,95000
5,-55,2019,55600,"028PA05","5*5",1,1,1,55600
5,-55,2019,69800,"028PA05","5*5",1,1,1,69800
5,-55,2019,167700,"028PA05","5*5",1,1,1,167700
5,-55,2019,40800,"028PA05","5*5",1,1,1,40800
5,-55,2019,5200,"028PA05","5*5",1,1,1,5200
5,-60,2019,7800,"028PA05","5*5",1,1,1,7800
10,-45,2019,2900,"028PA05","5*5",1,1,1,2900
10,-50,2019,7600,"028PA05","5*5",1,1,1,7600
10,-50,2019,10000,"028PA05","5*5",1,1,1,10000
10,-50,2019,10300,"028PA05","5*5",1,1,1,10300
10,-50,2019,10100,"028PA05","5*5",1,1,1,10100
10,-50,2019,15900,"028PA05","5*5",1,1,1,15900
10,-55,2019,14400,"028PA05","5*5",1,1,1,14400
10,-55,2019,14900,"028PA05","5*5",1,1,1,14900
10,-55,2019,47300,"028PA05","5*5",1,1,1,47300
10,-55,2019,36800,"028PA05","5*5",1,1,1,36800
10,-50,2019,2800,"028PA05","5*5",1,1,1,2800
10,-55,2019,5300,"028PA05","5*5",1,1,1,5300
0,-40,2019,11600,"028PA05","5*5",1,1,1,11600
0,-40,2019,4000,"028PA05","5*5",1,1,1,4000
0,-45,2019,9000,"028PA05","5*5",1,1,1,9000
0,-45,2019,1800,"028PA05","5*5",1,1,1,1800
0,-40,2019,2900,"028PA05","5*5",1,1,1,2900
0,-40,2019,21200,"028PA05","5*5",1,1,1,21200
0,-40,2019,9800,"028PA05","5*5",1,1,1,9800
0,-45,2019,29200,"028PA05","5*5",1,1,1,29200
5,-40,2019,17400,"028PA05","5*5",1,1,1,17400
5,-40,2019,14500,"028PA05","5*5",1,1,1,14500
5,-40,2019,5800,"028PA05","5*5",1,1,1,5800
5,-40,2019,2900,"028PA05","5*5",1,1,1,2900
5,-45,2019,10700,"028PA05","5*5",1,1,1,10700
5,-45,2019,9000,"028PA05","5*5",1,1,1,9000
5,-50,2019,15100,"028PA05","5*5",1,1,1,15100
5,-50,2019,23300,"028PA05","5*5",1,1,1,23300
5,-40,2019,5800,"028PA05","5*5",1,1,1,5800
5,-40,2019,5800,"028PA05","5*5",1,1,1,5800
5,-40,2019,5800,"028PA05","5*5",1,1,1,5800
5,-45,2019,17400,"028PA05","5*5",1,1,1,17400
5,-45,2019,8700,"028PA05","5*5",1,1,1,8700
5,-45,2019,4400,"028PA05","5*5",1,1,1,4400
5,-45,2019,1800,"028PA05","5*5",1,1,1,1800
5,-50,2019,5600,"028PA05","5*5",1,1,1,5600
5,-50,2019,6900,"028PA05","5*5",1,1,1,6900
5,-50,2019,58400,"028PA05","5*5",1,1,1,58400
5,-50,2019,5100,"028PA05","5*5",1,1,1,5100
5,-55,2019,27600,"028PA05","5*5",1,1,1,27600
5,-60,2019,5500,"028PA05","5*5",1,1,1,5500
5,-45,2019,2600,"028PA05","5*5",1,1,1,2600
5,-45,2019,2600,"028PA05","5*5",1,1,1,2600
5,-50,2019,12700,"028PA05","5*5",1,1,1,12700
5,-50,2019,2600,"028PA05","5*5",1,1,1,2600
5,-50,2019,7500,"028PA05","5*5",1,1,1,7500
5,-50,2019,20106,"028PA05","5*5",1,1,1,20106
5,-50,2019,5300,"028PA05","5*5",1,1,1,5300
5,-55,2019,8000,"028PA05","5*5",1,1,1,8000
5,-55,2019,7600,"028PA05","5*5",1,1,1,7600
5,-60,2019,8000,"028PA05","5*5",1,1,1,8000
5,-45,2019,8400,"028PA05","5*5",1,1,1,8400
5,-45,2019,8700,"028PA05","5*5",1,1,1,8700
5,-45,2019,5500,"028PA05","5*5",1,1,1,5500
5,-50,2019,2600,"028PA05","5*5",1,1,1,2600
5,-50,2019,8100,"028PA05","5*5",1,1,1,8100
5,-50,2019,13200,"028PA05","5*5",1,1,1,13200
5,-50,2019,21100,"028PA05","5*5",1,1,1,21100
5,-50,2019,51600,"028PA05","5*5",1,1,1,51600
5,-55,2019,48200,"028PA05","5*5",1,1,1,48200
5,-55,2019,61800,"028PA05","5*5",1,1,1,61800
5,-55,2019,23200,"028PA05","5*5",1,1,1,23200
5,-55,2019,55300,"028PA05","5*5",1,1,1,55300
5,-55,2019,51000,"028PA05","5*5",1,1,1,51000
5,-60,2019,13000,"028PA05","5*5",1,1,1,13000
5,-45,2019,2900,"028PA05","5*5",1,1,1,2900
5,-45,2019,14500,"028PA05","5*5",1,1,1,14500
5,-45,2019,8400,"028PA05","5*5",1,1,1,8400
5,-45,2019,5800,"028PA05","5*5",1,1,1,5800
5,-50,2019,2900,"028PA05","5*5",1,1,1,2900
5,-50,2019,7200,"028PA05","5*5",1,1,1,7200
5,-50,2019,16900,"028PA05","5*5",1,1,1,16900
5,-50,2019,38200,"028PA05","5*5",1,1,1,38200
5,-55,2019,43300,"028PA05","5*5",1,1,1,43300
5,-55,2019,27200,"028PA05","5*5",1,1,1,27200
5,-55,2019,53100,"028PA05","5*5",1,1,1,53100
5,-55,2019,67300,"028PA05","5*5",1,1,1,67300
5,-55,2019,67000,"028PA05","5*5",1,1,1,67000
5,-60,2019,4800,"028PA05","5*5",1,1,1,4800
10,-45,2019,2600,"028PA05","5*5",1,1,1,2600
10,-50,2019,5200,"028PA05","5*5",1,1,1,5200
10,-50,2019,2600,"028PA05","5*5",1,1,1,2600
10,-50,2019,2000,"028PA05","5*5",1,1,1,2000
10,-50,2019,5600,"028PA05","5*5",1,1,1,5600
10,-55,2019,2800,"028PA05","5*5",1,1,1,2800
10,-55,2019,27200,"028PA05","5*5",1,1,1,27200
10,-55,2019,50100,"028PA05","5*5",1,1,1,50100
10,-55,2019,84000,"028PA05","5*5",1,1,1,84000
10,-55,2019,49900,"028PA05","5*5",1,1,1,49900
10,-60,2019,7500,"028PA05","5*5",1,1,1,7500
10,-55,2019,2400,"028PA05","5*5",1,1,1,2400
10,-55,2019,32200,"028PA05","5*5",1,1,1,32200
10,-55,2019,36400,"028PA05","5*5",1,1,1,36400
10,-60,2019,25000,"028PA05","5*5",1,1,1,25000
10,-60,2019,11200,"028PA05","5*5",1,1,1,11200
10,-55,2019,7200,"028PA05","5*5",1,1,1,7200
10,-60,2019,11600,"028PA05","5*5",1,1,1,11600
0,-40,2019,2900,"028PA05","5*5",1,1,1,2900
0,-45,2019,10400,"028PA05","5*5",1,1,1,10400
0,-45,2019,22400,"028PA05","5*5",1,1,1,22400
0,-45,2019,2500,"028PA05","5*5",1,1,1,2500
0,-35,2019,4600,"028PA05","5*5",1,1,1,4600
0,-40,2019,4800,"028PA05","5*5",1,1,1,4800
0,-40,2019,25700,"028PA05","5*5",1,1,1,25700
0,-40,2019,27500,"028PA05","5*5",1,1,1,27500
0,-45,2019,13500,"028PA05","5*5",1,1,1,13500
0,-45,2019,9800,"028PA05","5*5",1,1,1,9800
0,-45,2019,7300,"028PA05","5*5",1,1,1,7300
0,-45,2019,5000,"028PA05","5*5",1,1,1,5000
5,-35,2019,7100,"028PA05","5*5",1,1,1,7100
5,-40,2019,2900,"028PA05","5*5",1,1,1,2900
5,-40,2019,2900,"028PA05","5*5",1,1,1,2900
5,-45,2019,7400,"028PA05","5*5",1,1,1,7400
5,-45,2019,7900,"028PA05","5*5",1,1,1,7900
5,-45,2019,2300,"028PA05","5*5",1,1,1,2300
5,-45,2019,2900,"028PA05","5*5",1,1,1,2900
5,-45,2019,7100,"028PA05","5*5",1,1,1,7100
5,-45,2019,8000,"028PA05","5*5",1,1,1,8000
5,-50,2019,12400,"028PA05","5*5",1,1,1,12400
5,-50,2019,20600,"028PA05","5*5",1,1,1,20600
5,-50,2019,15500,"028PA05","5*5",1,1,1,15500
5,-55,2019,16900,"028PA05","5*5",1,1,1,16900
5,-60,2019,4800,"028PA05","5*5",1,1,1,4800
5,-45,2019,2300,"028PA05","5*5",1,1,1,2300
5,-45,2019,2300,"028PA05","5*5",1,1,1,2300
5,-45,2019,2300,"028PA05","5*5",1,1,1,2300
5,-50,2019,10100,"028PA05","5*5",1,1,1,10100
5,-50,2019,9900,"028PA05","5*5",1,1,1,9900
5,-50,2019,23200,"028PA05","5*5",1,1,1,23200
5,-50,2019,4900,"028PA05","5*5",1,1,1,4900
5,-55,2019,7600,"028PA05","5*5",1,1,1,7600
5,-55,2019,15000,"028PA05","5*5",1,1,1,15000
5,-60,2019,2500,"028PA05","5*5",1,1,1,2500
5,-45,2019,2300,"028PA05","5*5",1,1,1,2300
5,-50,2019,2600,"028PA05","5*5",1,1,1,2600
5,-50,2019,10000,"028PA05","5*5",1,1,1,10000
5,-50,2019,17300,"028PA05","5*5",1,1,1,17300
5,-50,2019,12500,"028PA05","5*5",1,1,1,12500
5,-50,2019,15400,"028PA05","5*5",1,1,1,15400
5,-55,2019,15600,"028PA05","5*5",1,1,1,15600
5,-55,2019,30000,"028PA05","5*5",1,1,1,30000
5,-55,2019,12400,"028PA05","5*5",1,1,1,12400
5,-55,2019,27800,"028PA05","5*5",1,1,1,27800
5,-55,2019,16200,"028PA05","5*5",1,1,1,16200
5,-60,2019,5600,"028PA05","5*5",1,1,1,5600
5,-50,2019,2600,"028PA05","5*5",1,1,1,2600
5,-50,2019,2300,"028PA05","5*5",1,1,1,2300
5,-50,2019,6900,"028PA05","5*5",1,1,1,6900
5,-50,2019,14900,"028PA05","5*5",1,1,1,14900
5,-55,2019,22000,"028PA05","5*5",1,1,1,22000
5,-55,2019,17500,"028PA05","5*5",1,1,1,17500
5,-55,2019,14600,"028PA05","5*5",1,1,1,14600
5,-55,2019,56600,"028PA05","5*5",1,1,1,56600
5,-55,2019,53000,"028PA05","5*5",1,1,1,53000
5,-60,2019,43000,"028PA05","5*5",1,1,1,43000
10,-50,2019,6600,"028PA05","5*5",1,1,1,6600
10,-55,2019,4700,"028PA05","5*5",1,1,1,4700
10,-55,2019,15300,"028PA05","5*5",1,1,1,15300
10,-55,2019,17900,"028PA05","5*5",1,1,1,17900
10,-55,2019,23900,"028PA05","5*5",1,1,1,23900
10,-55,2019,39000,"028PA05","5*5",1,1,1,39000
10,-55,2019,11800,"028PA05","5*5",1,1,1,11800
10,-55,2019,8700,"028PA05","5*5",1,1,1,8700
10,-55,2019,2500,"028PA05","5*5",1,1,1,2500
10,-55,2019,8700,"028PA05","5*5",1,1,1,8700
0,-45,2019,22400,"028PA05","5*5",1,1,1,22400
0,-45,2019,29700,"028PA05","5*5",1,1,1,29700
0,-40,2019,7600,"028PA05","5*5",1,1,1,7600
0,-45,2019,36900,"028PA05","5*5",1,1,1,36900
0,-45,2019,39800,"028PA05","5*5",1,1,1,39800
0,-45,2019,31500,"028PA05","5*5",1,1,1,31500
0,-45,2019,5100,"028PA05","5*5",1,1,1,5100
0,-45,2019,41800,"028PA05","5*5",1,1,1,41800
0,-40,2019,2900,"028PA05","5*5",1,1,1,2900
0,-45,2019,19200,"028PA05","5*5",1,1,1,19200
0,-45,2019,14800,"028PA05","5*5",1,1,1,14800
0,-45,2019,21600,"028PA05","5*5",1,1,1,21600
0,-45,2019,43500,"028PA05","5*5",1,1,1,43500
0,-45,2019,95500,"028PA05","5*5",1,1,1,95500
0,-50,2019,9500,"028PA05","5*5",1,1,1,9500
0,-50,2019,2600,"028PA05","5*5",1,1,1,2600
5,-40,2019,5200,"028PA05","5*5",1,1,1,5200
5,-45,2019,5200,"028PA05","5*5",1,1,1,5200
5,-45,2019,7700,"028PA05","5*5",1,1,1,7700
5,-45,2019,30100,"028PA05","5*5",1,1,1,30100
5,-45,2019,33400,"028PA05","5*5",1,1,1,33400
5,-45,2019,58200,"028PA05","5*5",1,1,1,58200
5,-50,2019,20400,"028PA05","5*5",1,1,1,20400
5,-50,2019,18100,"028PA05","5*5",1,1,1,18100
5,-50,2019,6700,"028PA05","5*5",1,1,1,6700
5,-45,2019,7700,"028PA05","5*5",1,1,1,7700
5,-45,2019,9800,"028PA05","5*5",1,1,1,9800
5,-45,2019,17600,"028PA05","5*5",1,1,1,17600
5,-45,2019,5600,"028PA05","5*5",1,1,1,5600
5,-45,2019,29600,"028PA05","5*5",1,1,1,29600
5,-50,2019,10000,"028PA05","5*5",1,1,1,10000
5,-50,2019,12000,"028PA05","5*5",1,1,1,12000
5,-50,2019,21500,"028PA05","5*5",1,1,1,21500
5,-55,2019,2300,"028PA05","5*5",1,1,1,2300
5,-55,2019,2700,"028PA05","5*5",1,1,1,2700
5,-55,2019,17600,"028PA05","5*5",1,1,1,17600
5,-55,2019,35300,"028PA05","5*5",1,1,1,35300
5,-60,2019,8100,"028PA05","5*5",1,1,1,8100
5,-40,2019,2300,"028PA05","5*5",1,1,1,2300
5,-45,2019,16300,"028PA05","5*5",1,1,1,16300
5,-45,2019,2900,"028PA05","5*5",1,1,1,2900
5,-45,2019,22700,"028PA05","5*5",1,1,1,22700
5,-45,2019,12400,"028PA05","5*5",1,1,1,12400
5,-45,2019,13200,"028PA05","5*5",1,1,1,13200
